41
6148
0 41
130.077 12.1394 15
136.919 12.3453 16
142.917 12.4248 17
147.741 12.8054 18
152.996 12.6318 19
156.21 13.0746 20
160.62 14.6401 21
166.04 16.2214 22
168.993 17.9571 23
172.276 18.5252 24
174.316 19.5208 25
178.895 20.8532 26
180.427 22.8887 27
181.621 25.1287 28
182.539 25.4707 29
179.906 28.5199 30
176.053 29.8582 31
170.909 30.2409 32
163.258 31.8778 33
154.592 34.205 34
148.028 36.3967 35
141.094 36.9476 36
137.768 37.1956 37
134.742 37.7735 38
135.194 38.2211 39
136.596 38.9732 40
0 41
36 12 0
39.3159 10.7851 1
43.5231 9.84875 2
49.356 10.2389 3
58.5269 10.3362 4
67.2034 11.1745 5
74.4937 11.5665 6
81.8608 10.5846 7
88.2965 11.3763 8
94.4788 12.5344 9
101.794 13.4732 10
106.869 13.348 11
114.02 12.5467 12
120.617 12.3411 13
129.327 12.1647 14
137.462 11.8974 15
144.194 12.166 16
150.168 12.2407 17
154.998 12.625 18
160.229 12.4091 19
163.442 12.8481 20
167.822 14.4231 21
173.251 15.9965 22
176.2 17.7401 23
179.469 18.2824 24
181.505 19.2678 25
186.069 20.5914 26
187.59 22.6577 27
188.784 24.8955 28
189.672 25.2139 29
187.044 28.2467 30
183.201 29.603 31
178.1 29.9506 32
170.461 31.6136 33
161.837 33.9451 34
155.306 36.1394 35
148.357 36.6852 36
145.038 36.9303 37
142.023 37.4877 38
142.462 37.9596 39
143.842 38.6853 40
0 41
44 12 0
47.2645 10.8027 1
51.4521 9.86091 2
57.3054 10.1848 3
66.3939 10.2294 4
74.9326 11.0874 5
82.1644 11.5025 6
89.4348 10.5086 7
95.9235 11.3484 8
101.938 12.4346 9
109.247 13.3161 10
114.266 13.181 11
121.414 12.3503 12
127.943 12.1714 13
136.67 12.0026 14
144.798 11.7338 15
151.488 11.9953 16
157.459 12.0617 17
162.266 12.4479 18
167.441 12.236 19
170.648 12.7069 20
174.958 14.1863 21
180.383 15.7675 22
183.3 17.5152 23
186.563 18.0237 24
188.556 18.9477 25
193.116 20.284 26
194.623 22.2834 27
195.802 24.5066 28
196.641 24.8799 29
194.028 27.8627 30
190.203 29.303 31
185.073 29.7013 32
177.437 31.3728 33
168.832 33.7202 34
162.31 35.9325 35
155.361 36.4706 36
152.028 36.7356 37
149 37.2459 38
149.435 37.7301 39
150.794 38.4949 40
0 41
52 12 0
55.2376 10.8091 1
59.4465 9.89214 2
65.2159 10.1779 3
74.2863 10.2056 4
82.8431 10.9398 5
89.9925 11.3337 6
97.2722 10.362 7
103.763 11.188 8
109.781 12.2873 9
117.06 13.1371 10
122.06 12.9916 11
129.187 12.1895 12
135.729 12.0065 13
144.456 11.8184 14
152.553 11.5415 15
159.252 11.7815 16
165.222 11.846 17
170.007 12.2205 18
175.184 12.0124 19
178.385 12.4868 20
182.708 13.9498 21
188.112 15.5051 22
191.032 17.2282 23
194.291 17.7309 24
196.284 18.6604 25
200.84 19.993 26
202.291 21.9923 27
203.463 24.186 28
204.381 24.5567 29
201.747 27.5842 30
197.927 29.0269 31
192.799 29.4257 32
185.173 31.1158 33
176.605 33.4932 34
170.076 35.7117 35
163.14 36.2615 36
159.817 36.528 37
156.802 37.0292 38
157.257 37.5231 39
158.57 38.3258 40
0 41
60 12 0
63.2374 10.8101 1
67.4215 9.88645 2
73.1687 10.1636 3
82.2304 10.1812 4
90.7807 10.904 5
97.9155 11.2862 6
105.181 10.2946 7
111.669 11.119 8
117.684 12.2259 9
124.948 13.0696 10
129.944 12.9125 11
137.065 12.1068 12
143.601 11.9014 13
152.322 11.6996 14
160.385 11.4298 15
167.092 11.6328 16
173.063 11.6989 17
177.841 12.0755 18
183.021 11.8623 19
186.215 12.3404 20
190.54 13.7991 21
195.921 15.3408 22
198.852 17.0496 23
202.101 17.5479 24
204.095 18.475 25
208.638 19.8139 26
210.081 21.8015 27
211.252 23.9914 28
212.17 24.3673 29
209.518 27.4039 30
205.722 28.8132 31
200.588 29.2321 32
192.989 30.9438 33
184.441 33.3311 34
177.905 35.5562 35
170.99 36.0983 36
167.666 36.3755 37
164.68 36.8573 38
165.141 37.3508 39
166.453 38.154 40
0 41
68 12 0
71.2349 10.8187 1
75.3915 9.84204 2
81.0987 10.1259 3
90.1169 10.1067 4
98.6625 10.8256 5
105.754 11.1495 6
113.031 10.1806 7
119.491 10.983 8
125.507 12.0846 9
132.737 12.9392 10
137.702 12.7409 11
144.82 11.9225 12
151.344 11.7035 13
160.061 11.4917 14
168.11 11.2314 15
174.843 11.4061 16
180.814 11.4768 17
185.587 11.8506 18
190.77 11.6317 19
193.95 12.1151 20
198.277 13.5644 21
203.62 15.119 22
206.556 16.8004 23
209.802 17.2916 24
211.801 18.2189 25
216.318 19.5683 26
217.758 21.554 27
218.94 23.7654 28
219.865 24.1311 29
217.188 27.2151 30
213.4 28.6181 31
208.266 29.0384 32
200.67 30.7727 33
192.128 33.1709 34
185.586 35.4033 35
178.726 35.9379 36
175.389 36.2389 37
172.421 36.7061 38
172.883 37.1988 39
174.194 38.0062 40
0 41
76 12 0
79.2411 10.8228 1
83.393 9.84638 2
89.0713 10.1218 3
98.062 10.0653 4
106.606 10.7626 5
113.696 11.0888 6
120.893 10.067 7
127.353 10.8753 8
133.32 11.9145 9
140.548 12.7668 10
145.503 12.584 11
152.601 11.734 12
159.129 11.5361 13
167.809 11.3185 14
175.858 11.0416 15
182.593 11.2186 16
188.521 11.2809 17
193.301 11.6238 18
198.482 11.4012 19
201.658 11.8663 20
205.988 13.3145 21
211.321 14.8563 22
214.218 16.4973 23
217.466 16.9908 24
219.472 17.9228 25
223.967 19.1922 26
225.407 21.1741 27
226.589 23.3859 28
227.497 23.7544 29
224.822 26.8416 30
221.037 28.2477 31
215.921 28.693 32
208.321 30.4328 33
199.802 32.8299 34
193.264 35.0613 35
186.414 35.6306 36
183.077 35.9292 37
180.121 36.4201 38
180.582 36.9174 39
181.886 37.7036 40
0 41
84 12 0
87.2428 10.8192 1
91.3851 9.84174 2
97.0472 10.1201 3
106.022 10.044 4
114.557 10.7334 5
121.64 11.0513 6
128.746 10.0642 7
135.195 10.842 8
141.13 11.8499 9
148.362 12.7013 10
153.299 12.5334 11
160.362 11.6611 12
166.904 11.481 13
175.498 11.2078 14
183.572 10.8948 15
190.303 11.0783 16
196.199 11.1312 17
200.973 11.4689 18
206.151 11.2093 19
209.322 11.6716 20
213.658 13.1197 21
218.975 14.665 22
221.864 16.2723 23
225.118 16.7705 24
227.136 17.6668 25
231.632 18.9368 26
233.054 20.8878 27
234.236 23.0999 28
235.13 23.4719 29
232.463 26.5603 30
228.678 27.9829 31
223.583 28.4522 32
215.983 30.2 33
207.472 32.6058 34
200.949 34.8345 35
194.091 35.4228 36
190.801 35.7059 37
187.832 36.1959 38
188.297 36.708 39
189.58 37.4684 40
0 41
92 12 0
95.2303 10.7452 1
99.327 9.81574 2
104.986 10.0923 3
113.951 9.99717 4
122.385 10.6544 5
129.467 10.9597 6
136.569 9.92123 7
142.984 10.6966 8
148.911 11.7004 9
156.138 12.5475 10
161.073 12.3787 11
168.105 11.4887 12
174.649 11.3175 13
183.233 11.0323 14
191.315 10.7155 15
198.034 10.8519 16
203.924 10.9057 17
208.686 11.2416 18
213.859 10.9618 19
216.99 11.4604 20
221.319 12.9147 21
226.623 14.4557 22
229.51 16.0749 23
232.764 16.5496 24
234.782 17.4456 25
239.278 18.7176 26
240.68 20.6819 27
241.867 22.8856 28
242.762 23.2643 29
240.092 26.3599 30
236.307 27.7888 31
231.216 28.2598 32
223.63 30.0658 33
215.121 32.4796 34
208.605 34.7064 35
201.748 35.2954 36
198.47 35.5712 37
195.5 36.0685 38
195.968 36.5818 39
197.25 37.3446 40
0 41
100 12 0
103.243 10.7027 1
107.331 9.78565 2
112.985 10.0605 3
121.935 9.94524 4
130.338 10.5888 5
137.41 10.8917 6
144.511 9.83453 7
150.904 10.6001 8
156.809 11.5876 9
164.034 12.4351 10
168.957 12.2696 11
175.985 11.3787 12
182.527 11.1985 13
191.087 10.8997 14
199.188 10.6241 15
205.894 10.7391 16
211.788 10.7896 17
216.538 11.0927 18
221.708 10.8102 19
224.836 11.3172 20
229.133 12.767 21
234.452 14.2867 22
237.342 15.9411 23
240.577 16.3563 24
242.588 17.2562 25
247.089 18.5183 26
248.476 20.5466 27
249.654 22.7435 28
250.554 23.123 29
247.894 26.2371 30
244.111 27.6726 31
239.021 28.1321 32
231.463 29.9824 33
222.956 32.4174 34
216.462 34.6753 35
209.575 35.236 36
206.336 35.527 37
203.364 36.0308 38
203.834 36.5443 39
205.119 37.2997 40
0 41
108 12 0
111.251 10.6605 1
115.335 9.7471 2
120.971 9.97284 3
129.814 9.81678 4
138.244 10.4125 5
145.315 10.717 6
152.375 9.65595 7
158.765 10.4032 8
164.58 11.4185 9
171.803 12.2248 10
176.719 12.0555 11
183.741 11.1765 12
190.282 10.9856 13
198.837 10.683 14
206.829 10.354 15
213.551 10.478 16
219.445 10.521 17
224.195 10.8149 18
229.362 10.5291 19
232.481 11.0399 20
236.765 12.4481 21
242.073 13.9672 22
244.974 15.612 23
248.186 16.0353 24
250.188 16.9073 25
254.682 18.1772 26
256.075 20.2097 27
257.27 22.3664 28
258.136 22.755 29
255.49 25.9036 30
251.714 27.349 31
246.625 27.848 32
239.081 29.7082 33
230.573 32.1591 34
224.111 34.4261 35
217.219 34.996 36
214 35.2744 37
211.016 35.7754 38
211.497 36.298 39
212.773 37.0653 40
0 41
116 12 0
119.199 10.6416 1
123.284 9.72667 2
128.915 9.95278 3
137.737 9.76979 4
146.094 10.3402 5
153.142 10.5955 6
160.187 9.60684 7
166.55 10.3393 8
172.407 11.351 9
179.625 12.1557 10
184.533 11.9821 11
191.547 11.1073 12
198.047 10.8619 13
206.586 10.5912 14
214.545 10.2437 15
221.276 10.3735 16
227.161 10.3898 17
231.898 10.6566 18
237.063 10.3787 19
240.186 10.8271 20
244.47 12.2338 21
249.768 13.7289 22
252.667 15.3689 23
255.878 15.7848 24
257.876 16.6617 25
262.382 17.8873 26
263.743 19.9372 27
264.92 22.1108 28
265.804 22.4976 29
263.139 25.6701 30
259.373 27.1137 31
254.271 27.6231 32
246.733 29.488 33
238.248 31.9949 34
231.791 34.2598 35
224.894 34.8422 36
221.674 35.1222 37
218.7 35.6391 38
219.176 36.164 39
220.456 36.9065 40
0 41
124 12 0
127.179 10.6434 1
131.263 9.72889 2
136.885 9.9462 3
145.701 9.71902 4
154.046 10.2797 5
161.09 10.532 6
168.11 9.55333 7
174.465 10.2804 8
180.347 11.3205 9
187.551 12.099 10
192.449 11.9267 11
199.458 11.0565 12
205.89 10.7463 13
214.427 10.4856 14
222.368 10.1145 15
229.096 10.2383 16
234.979 10.2499 17
239.712 10.4818 18
244.873 10.2118 19
248.001 10.5829 20
252.284 11.9858 21
257.584 13.474 22
260.481 15.0394 23
263.69 15.4512 24
265.692 16.3307 25
270.185 17.5381 26
271.545 19.5855 27
272.719 21.7588 28
273.613 22.1528 29
270.932 25.3277 30
267.173 26.7681 31
262.08 27.3406 32
254.546 29.212 33
246.068 31.7316 34
239.615 33.9903 35
232.742 34.6034 36
229.52 34.8799 37
226.545 35.3934 38
227.021 35.9262 39
228.303 36.6694 40
0 41
132 12 0
135.179 10.6451 1
139.278 9.73691 2
144.872 9.90954 3
153.679 9.6746 4
161.994 10.1993 5
169.017 10.4818 6
176.056 9.40573 7
182.378 10.1519 8
188.257 11.1949 9
195.466 11.9725 10
200.349 11.7828 11
207.35 10.9126 12
213.781 10.6086 13
222.309 10.3441 14
230.248 9.92231 15
236.967 10.0442 16
242.848 10.0405 17
247.577 10.2729 18
252.755 9.96293 19
255.875 10.366 20
260.158 11.7623 21
265.454 13.2505 22
268.35 14.8115 23
271.555 15.2122 24
273.56 16.0901 25
278.037 17.2847 26
279.398 19.3329 27
280.571 21.5067 28
281.472 21.9098 29
278.78 25.0862 30
275.023 26.5276 31
269.933 27.1068 32
262.408 28.9932 33
253.927 31.5517 34
247.475 33.8094 35
240.658 34.4389 36
237.433 34.7112 37
234.456 35.2302 38
234.931 35.7633 39
236.21 36.5083 40
0 41
140 12 0
143.178 10.6543 1
147.276 9.66755 2
152.875 9.8568 3
161.649 9.57945 4
169.953 10.0993 5
176.951 10.3765 6
183.992 9.27477 7
190.309 10.0336 8
196.184 11.0761 9
203.388 11.8394 10
208.261 11.6469 11
215.245 10.7873 12
221.679 10.4781 13
230.197 10.2102 14
238.148 9.76488 15
244.853 9.88381 16
250.724 9.87309 17
255.447 10.1091 18
260.632 9.801 19
263.744 10.2304 20
268.027 11.6263 21
273.285 13.1281 22
276.187 14.6531 23
279.387 15.052 24
281.398 15.9299 25
285.863 17.1156 26
287.242 19.1585 27
288.403 21.3259 28
289.311 21.764 29
286.607 24.9507 30
282.853 26.3911 31
277.766 27.0262 32
270.26 28.9072 33
261.766 31.5166 34
255.311 33.7715 35
248.501 34.4058 36
245.283 34.6727 37
242.303 35.1913 38
242.773 35.7311 39
244.049 36.4907 40
0 41
148 12 0
151.176 10.6572 1
155.269 9.66588 2
160.869 9.85413 3
169.624 9.56806 4
177.931 10.0587 5
184.894 10.3322 6
191.932 9.22644 7
198.23 9.92232 8
204.112 10.9716 9
211.211 11.6828 10
216.079 11.4602 11
223.055 10.5983 12
229.494 10.291 13
238 10.0118 14
245.954 9.55901 15
252.617 9.64176 16
258.486 9.62503 17
263.204 9.84993 18
268.385 9.5861 19
271.493 10.0072 20
275.768 11.4008 21
281 12.9119 22
283.906 14.432 23
287.1 14.8204 24
289.103 15.6882 25
293.557 16.8748 26
294.946 18.9067 27
296.108 21.0668 28
297.019 21.5215 29
294.307 24.7041 30
290.554 26.1448 31
285.485 26.8002 32
277.999 28.6668 33
269.51 31.2806 34
263.052 33.5297 35
256.244 34.1633 36
253.028 34.4361 37
250.045 34.9533 38
250.504 35.499 39
251.786 36.2687 40
0 41
156 12 0
159.189 10.6774 1
163.27 9.71145 2
168.821 9.89104 3
177.559 9.60073 4
185.826 10.0392 5
192.75 10.2825 6
199.79 9.16507 7
206.057 9.85554 8
211.947 10.8957 9
219.054 11.5786 10
223.916 11.2806 11
230.883 10.4229 12
237.298 10.1099 13
245.78 9.82168 14
253.743 9.36185 15
260.384 9.44512 16
266.248 9.43166 17
270.919 9.61642 18
276.101 9.35714 19
279.2 9.77789 20
283.462 11.1613 21
288.666 12.6816 22
291.56 14.1994 23
294.717 14.5618 24
296.708 15.4158 25
301.154 16.5996 26
302.555 18.6261 27
303.665 20.7844 28
304.571 21.2436 29
301.823 24.4169 30
298.079 25.8669 31
293.012 26.5247 32
285.525 28.3882 33
277.057 31.0251 34
270.598 33.2681 35
263.778 33.8783 36
260.559 34.1585 37
257.567 34.6074 38
257.992 35.2283 39
259.276 35.9987 40
0 41
164 12 0
167.159 10.6714 1
171.225 9.71321 2
176.773 9.89017 3
185.467 9.52811 4
193.723 9.9773 5
200.695 10.1184 6
207.605 9.10293 7
213.859 9.74375 8
219.75 10.7515 9
226.865 11.4336 10
231.722 11.146 11
238.687 10.267 12
245.07 10.0018 13
253.579 9.63969 14
261.516 9.16827 15
268.191 9.20469 16
274.053 9.20304 17
278.698 9.37332 18
283.873 9.09449 19
286.973 9.52044 20
291.227 10.902 21
296.517 12.3859 22
299.4 13.9061 23
302.558 14.2625 24
304.538 15.1155 25
309.007 16.2912 26
310.411 18.3185 27
311.485 20.4408 28
312.399 20.9095 29
309.646 24.0701 30
305.925 25.5648 31
300.855 26.2094 32
293.36 28.1625 33
284.896 30.8007 34
278.419 33.054 35
271.638 33.5954 36
268.409 33.8961 37
265.474 34.4265 38
265.89 35.004 39
267.198 35.7284 40
0 41
172 12 0
175.201 10.6421 1
179.251 9.69144 2
184.796 9.86957 3
193.482 9.46531 4
201.718 9.90922 5
208.691 10.0444 6
215.628 9.06471 7
221.879 9.73582 8
227.773 10.7322 9
234.87 11.4182 10
239.748 11.1276 11
246.711 10.2504 12
253.084 9.92594 13
261.584 9.55873 14
269.505 9.07046 15
276.175 9.09322 16
282.038 9.09674 17
286.702 9.27735 18
291.884 8.98376 19
294.987 9.42121 20
299.247 10.8215 21
304.533 12.2859 22
307.375 13.7661 23
310.536 14.1286 24
312.513 14.9782 25
317.019 16.151 26
318.422 18.1773 27
319.502 20.3242 28
320.414 20.7932 29
317.671 23.9647 30
313.949 25.4629 31
308.859 26.0834 32
301.365 28.049 33
292.901 30.6907 34
286.437 32.9497 35
279.661 33.493 36
276.431 33.7951 37
273.499 34.323 38
273.906 34.893 39
275.234 35.6254 40
0 41
180 12 0
183.274 10.5512 1
187.264 9.6636 2
192.786 9.84583 3
201.452 9.33476 4
209.677 9.79021 5
216.647 9.92725 6
223.601 8.74684 7
229.805 9.45714 8
235.691 10.4546 9
242.74 11.1064 10
247.647 10.7739 11
254.591 9.94513 12
260.89 9.53814 13
269.39 9.14419 14
277.313 8.64923 15
283.984 8.67521 16
289.809 8.6238 17
294.5 8.92607 18
299.715 8.55148 19
302.797 9.03333 20
307.051 10.4345 21
312.339 11.9135 22
315.193 13.371 23
318.337 13.7318 24
320.289 14.5971 25
324.792 15.7746 26
326.212 17.7171 27
327.311 19.9269 28
328.213 20.3966 29
325.468 23.5801 30
321.762 25.0801 31
316.655 25.7324 32
309.173 27.6956 33
300.701 30.35 34
294.24 32.6098 35
287.467 33.2106 36
284.22 33.5167 37
281.365 34.0078 38
281.763 34.5957 39
283.055 35.3491 40
0 41
188 12 0
191.378 10.6084 1
195.345 9.72075 2
200.809 9.87392 3
209.454 9.39856 4
217.678 9.83398 5
224.628 9.9576 6
231.71 8.9367 7
237.758 9.49215 8
243.667 10.4705 9
250.684 11.1688 10
255.583 10.8235 11
262.51 9.9562 12
268.749 9.54738 13
277.26 9.16104 14
285.193 8.66378 15
291.844 8.67739 16
297.677 8.61797 17
302.385 8.97775 18
307.516 8.53778 19
310.611 9.04815 20
314.864 10.421 21
319.899 11.7853 22
322.927 13.3356 23
326.069 13.692 24
327.957 14.4899 25
332.461 15.6862 26
333.896 17.5683 27
334.986 19.774 28
335.88 20.2437 29
333.06 23.3827 30
329.377 24.9772 31
324.282 25.5697 32
316.812 27.6608 33
308.337 30.2853 34
301.877 32.5616 35
295.084 33.1726 36
291.836 33.4911 37
288.964 34.0026 38
289.383 34.6229 39
290.575 35.2458 40
0 41
196 12 0
199.243 10.648 1
203.295 9.67442 2
208.752 9.82715 3
217.395 9.2608 4
225.601 9.6385 5
232.512 9.74744 6
239.586 8.61053 7
245.731 9.15652 8
251.632 10.1306 9
258.624 10.8179 10
263.523 10.4726 11
270.444 9.59218 12
276.754 9.19914 13
285.235 8.82371 14
293.16 8.31104 15
299.812 8.32127 16
305.639 8.25826 17
310.362 8.48408 18
315.46 8.1092 19
318.596 8.60241 20
322.835 9.9163 21
328.03 11.3824 22
330.938 12.8866 23
334.086 13.2381 24
335.996 14.0035 25
340.494 15.2046 26
341.896 17.1915 27
342.995 19.3549 28
343.878 19.8212 29
341.144 23.0037 30
337.431 24.5961 31
332.341 25.1953 32
324.821 27.2761 33
316.37 29.8984 34
309.899 32.2015 35
303.107 32.789 36
299.86 33.1148 37
296.952 33.6317 38
297.384 34.2272 39
298.67 34.8728 40
0 41
204 12 0
207.141 10.6159 1
211.198 9.64113 2
216.648 9.77102 3
225.257 9.24456 4
233.493 9.61706 5
240.402 9.71496 6
247.392 8.57658 7
253.538 9.1364 8
259.448 10.0815 9
266.435 10.7614 10
271.324 10.4157 11
278.247 9.53525 12
284.551 9.15742 13
293.024 8.78455 14
300.943 8.16483 15
307.591 8.15361 16
313.417 8.09475 17
318.132 8.32067 18
323.231 7.9535 19
326.369 8.44744 20
330.604 9.74778 21
335.813 11.2137 22
338.715 12.7142 23
341.868 13.0664 24
343.782 13.8268 25
348.276 15.0243 26
349.68 17.0404 27
350.774 19.1974 28
351.662 19.6641 29
348.93 22.8634 30
345.195 24.4129 31
340.111 25.1193 32
332.581 27.1943 33
324.147 29.8643 34
317.671 32.1687 35
310.886 32.7428 36
307.635 33.0631 37
304.725 33.5866 38
305.154 34.1796 39
306.437 34.826 40
0 41
212 12 0
215.122 10.6063 1
219.181 9.62837 2
224.631 9.75613 3
233.233 9.23714 4
241.466 9.59488 5
248.376 9.66273 6
255.352 8.50582 7
261.505 9.11356 8
267.413 10.0466 9
274.404 10.6881 10
279.292 10.3474 11
286.219 9.46259 12
292.522 9.08379 13
300.994 8.6982 14
308.914 8.07734 15
315.554 8.05102 16
321.381 7.9922 17
326.1 8.20784 18
331.152 7.86141 19
334.311 8.30781 20
338.546 9.60547 21
343.767 11.0695 22
346.669 12.5659 23
349.828 12.8792 24
351.748 13.6404 25
356.228 14.8285 26
357.64 16.849 27
358.737 18.9786 28
359.62 19.4742 29
356.89 22.6829 30
353.157 24.219 31
348.09 24.9474 32
340.552 27.012 33
332.121 29.7033 34
325.647 32.0115 35
318.869 32.5841 36
315.611 32.9004 37
312.704 33.4205 38
313.128 34.0036 39
314.408 34.6561 40
0 41
220 12 0
223.104 10.5805 1
227.159 9.62075 2
232.61 9.7436 3
241.206 9.22506 4
249.395 9.50142 5
256.304 9.51169 6
263.268 8.3615 7
269.409 8.95003 8
275.316 9.85533 9
282.302 10.4763 10
287.192 10.1424 11
294.105 9.24407 12
300.403 8.86751 13
308.876 8.42421 14
316.797 7.80884 15
323.417 7.77361 16
329.243 7.71339 17
333.995 7.88951 18
339.026 7.54164 19
342.19 7.98621 20
346.413 9.26703 21
351.637 10.7162 22
354.54 12.1925 23
357.697 12.4997 24
359.621 13.2498 25
364.079 14.4303 26
365.5 16.4742 27
366.586 18.5603 28
367.485 19.0509 29
364.757 22.2569 30
360.998 23.8114 31
355.944 24.569 32
348.409 26.6435 33
339.96 29.3375 34
333.487 31.6481 35
326.711 32.2236 36
323.447 32.5388 37
320.542 33.0578 38
320.963 33.6451 39
322.239 34.2985 40
0 41
228 12 0
231.109 10.5914 1
235.166 9.61956 2
240.605 9.73799 3
249.199 9.21986 4
257.357 9.46415 5
264.262 9.47261 6
271.218 8.31508 7
277.364 8.89451 8
283.264 9.79305 9
290.245 10.416 10
295.139 10.049 11
302.019 9.1535 12
308.316 8.76243 13
316.785 8.3137 14
324.708 7.69138 15
331.313 7.649 16
337.135 7.58666 17
341.895 7.76305 18
346.908 7.39496 19
350.088 7.83201 20
354.313 9.11398 21
359.527 10.5676 22
362.457 11.9832 23
365.615 12.292 24
367.499 13.0189 25
371.95 14.1936 26
373.377 16.2515 27
374.46 18.3237 28
375.4 18.8004 29
372.666 22.0217 30
368.9 23.5554 31
363.863 24.3548 32
356.336 26.4378 33
347.82 29.189 34
341.348 31.502 35
334.573 32.072 36
331.311 32.3916 37
328.406 32.9069 38
328.828 33.5042 39
330.089 34.168 40
0 41
236 12 0
239.114 10.6133 1
243.211 9.56474 2
248.645 9.68617 3
257.225 9.16669 4
265.377 9.37253 5
272.269 9.38264 6
279.22 8.22371 7
285.37 8.81506 8
291.327 9.54653 9
298.284 10.1576 10
303.175 9.77224 11
310.011 9.06937 12
316.339 8.62387 13
324.799 8.11812 14
332.733 7.48742 15
339.336 7.44841 16
345.154 7.3809 17
349.919 7.55728 18
354.918 7.18845 19
358.114 7.61527 20
362.326 9.01409 21
367.53 10.2536 22
370.479 11.6814 23
373.658 11.9602 24
375.529 12.6836 25
379.988 13.8636 26
381.404 15.9403 27
382.488 18.0174 28
383.452 18.4874 29
380.717 21.6944 30
376.975 23.2471 31
371.892 24.0384 32
364.397 26.1359 33
355.828 28.9247 34
349.359 31.2449 35
342.588 31.8224 36
339.327 32.1488 37
336.418 32.6466 38
336.846 33.244 39
338.105 33.906 40
0 41
244 12 0
247.116 10.6183 1
251.268 9.41622 2
256.707 9.53559 3
265.235 8.94679 4
273.388 9.11989 5
280.273 9.13102 6
287.208 8.0181 7
293.382 8.67077 8
299.391 9.28246 9
306.303 9.89829 10
311.19 9.50261 11
318.035 8.78636 12
324.415 8.33593 13
332.846 7.70557 14
340.807 7.06516 15
347.415 6.98873 16
353.232 6.92027 17
357.996 7.09956 18
362.998 6.71796 19
366.198 7.14531 20
370.282 8.54614 21
375.502 9.77792 22
378.449 11.2063 23
381.631 11.4628 24
383.503 12.1813 25
387.964 13.3522 26
389.305 15.421 27
390.391 17.5111 28
391.362 17.9746 29
388.67 21.1624 30
384.926 22.7141 31
379.849 23.522 32
372.364 25.6168 33
363.794 28.4066 34
357.322 30.7307 35
350.543 31.3215 36
347.281 31.6414 37
344.418 32.0827 38
344.854 32.6774 39
346.111 33.3391 40
0 41
252 12 0
255.134 10.604 1
259.208 9.57972 2
264.651 9.67968 3
273.202 8.98201 4
281.341 9.16845 5
288.202 9.13308 6
295.141 8.01922 7
301.327 8.62384 8
307.155 9.44644 9
314.087 9.97375 10
318.943 9.57959 11
325.946 8.69588 12
332.28 8.28137 13
340.695 7.69138 14
348.654 7.06473 15
355.283 6.9334 16
361.09 6.85967 17
365.838 7.02692 18
370.962 6.60862 19
374.053 7.08653 20
378.163 8.41444 21
383.4 9.66992 22
386.318 11.0848 23
389.461 11.3593 24
391.336 12.0636 25
395.82 13.1903 26
397.132 15.2424 27
398.217 17.3417 28
399.193 17.8088 29
396.454 21.0845 30
392.721 22.6224 31
387.626 23.4522 32
380.095 25.5831 33
371.59 28.3387 34
365.112 30.6635 35
358.329 31.2482 36
355.078 31.5515 37
352.161 32.0561 38
