41
1496
0 7
627.477 175.147 5
0 5
604 180 0
607.37 178.235 1
611.566 177.437 2
617.374 177.234 3
626.662 175.622 4
0 5
612 180 0
615.348 178.28 1
619.604 177.466 2
625.384 177.277 3
634.614 175.593 4
0 9
244 188 0
247.207 186.521 1
251.148 185.489 2
256.654 185.484 3
265.608 184.765 4
273.875 184.934 5
280.943 184.864 6
287.763 183.686 7
293.883 184.268 8
0 9
252 188 0
255.207 186.523 1
259.147 185.491 2
264.648 185.483 3
273.598 184.743 4
281.856 184.912 5
288.923 184.823 6
295.692 183.672 7
301.803 184.246 8
0 7
260 188 0
263.201 186.529 1
267.138 185.499 2
272.636 185.487 3
281.531 184.699 4
289.776 184.872 5
296.786 184.733 6
0 6
268 188 0
271.19 186.526 1
275.104 185.53 2
280.601 185.514 3
289.431 184.69 4
297.67 184.861 5
0 5
276 188 0
279.173 186.512 1
283.075 185.514 2
288.563 185.482 3
297.375 184.682 4
0 41
324 188 0
319.491 185.224 1
315.711 184.066 2
313.831 185.209 3
315.442 186.165 4
316.536 187.744 5
316.215 187.951 6
315.775 185.358 7
314.718 184.1 8
313.725 183.322 9
314.127 182.925 10
312.381 182.512 11
312.617 182.451 12
312.103 183.864 13
313.147 184.971 14
313.334 184.946 15
312.013 183.785 16
310.328 182.17 17
308.48 181.002 18
307.458 179.39 19
304.47 179.516 20
303.107 181.743 21
302.554 184.89 22
299.762 188.062 23
297.107 189.375 24
293.209 189.182 25
291.639 188.612 26
287.385 189.057 27
282.95 189.999 28
278.082 190.188 29
269.62 193.945 30
259.98 196.797 31
248.553 198.947 32
234.098 201.643 33
218.342 203.416 34
205.138 204.188 35
192.573 203.342 36
184.086 202.271 37
175.886 202.213 38
171.115 203.146 39
167.493 205.034 40
0 41
332 188 0
327.52 185.099 1
323.877 183.986 2
321.969 185.051 3
323.585 185.912 4
324.67 187.596 5
324.14 187.865 6
323.696 185.284 7
322.808 184.005 8
321.814 183.191 9
322.326 182.701 10
320.627 182.234 11
320.931 182.067 12
320.424 183.469 13
321.492 184.573 14
321.674 184.574 15
320.362 183.408 16
318.637 181.782 17
316.778 180.522 18
315.754 178.814 19
312.754 178.915 20
311.316 181.14 21
310.764 184.265 22
307.974 187.552 23
305.344 188.888 24
301.392 188.862 25
299.738 188.35 26
295.48 188.805 27
291.134 189.629 28
286.459 189.606 29
278.057 193.229 30
268.481 196.096 31
257.054 198.298 32
242.691 201.148 33
226.959 202.996 34
213.81 203.733 35
201.299 202.864 36
192.849 201.793 37
184.784 201.736 38
180.057 202.66 39
176.422 204.516 40
0 11
564 188 0
567.398 186.336 1
571.477 185.402 2
577.304 185.214 3
586.595 183.715 4
595.397 183.337 5
602.863 182.631 6
610.113 181.507 7
616.661 182.021 8
622.693 182.583 9
630.198 182.86 10
0 10
572 188 0
575.394 186.333 1
579.48 185.399 2
585.311 185.21 3
594.606 183.693 4
603.444 183.259 5
610.902 182.548 6
618.144 181.438 7
624.711 181.882 8
630.739 182.444 9
0 7
580 188 0
583.383 186.299 1
587.482 185.376 2
593.313 185.189 3
602.609 183.661 4
611.445 183.202 5
618.886 182.487 6
0 6
588 188 0
591.383 186.172 1
595.562 185.406 2
601.385 185.197 3
610.683 183.653 4
619.519 183.202 5
0 6
596 188 0
599.392 186.178 1
603.568 185.475 2
609.385 185.263 3
618.688 183.671 4
627.549 183.305 5
0 5
604 188 0
607.376 186.253 1
611.566 185.552 2
617.381 185.34 3
626.691 183.603 4
0 5
612 188 0
615.382 186.305 1
619.583 185.603 2
625.361 185.418 3
634.626 183.663 4
0 9
244 196 0
247.209 194.527 1
251.135 193.481 2
256.644 193.475 3
265.613 192.756 4
273.861 192.928 5
280.934 192.839 6
287.736 191.644 7
293.846 192.226 8
0 8
252 196 0
255.212 194.527 1
259.13 193.474 2
264.631 193.466 3
273.6 192.74 4
281.843 192.913 5
288.909 192.814 6
295.687 191.637 7
0 7
260 196 0
263.214 194.512 1
267.089 193.547 2
272.588 193.53 3
281.467 192.748 4
289.709 192.919 5
296.753 192.808 6
0 6
268 196 0
271.2 194.498 1
275.072 193.573 2
280.568 193.552 3
289.404 192.722 4
297.639 192.893 5
0 5
276 196 0
279.181 194.508 1
283.004 193.542 2
288.499 193.505 3
297.312 192.703 4
0 41
324 196 0
319.49 192.956 1
315.688 191.715 2
313.769 192.731 3
315.219 193.639 4
316.105 195.19 5
315.35 195.368 6
314.548 192.678 7
313.382 191.314 8
312.512 190.582 9
313.1 190.106 10
311.616 189.599 11
311.999 189.562 12
311.508 190.975 13
312.586 192.162 14
312.716 192.242 15
311.433 191.156 16
309.575 189.469 17
307.65 188.242 18
306.628 186.448 19
303.591 186.487 20
302.136 188.631 21
301.472 191.595 22
298.524 194.752 23
295.605 196.014 24
291.486 195.704 25
289.599 194.872 26
285.346 195.349 27
281.092 196.256 28
276.546 196.302 29
268.45 199.97 30
258.998 202.902 31
247.611 205.101 32
233.108 207.943 33
217.327 209.788 34
204.026 210.459 35
191.178 209.552 36
182.558 208.407 37
174.334 208.325 38
169.446 209.117 39
165.703 210.974 40
0 41
332 196 0
327.497 193.049 1
323.749 191.759 2
321.829 192.797 3
323.097 193.679 4
323.848 195.369 5
323.096 195.584 6
322.157 193.026 7
321.084 191.649 8
320.09 190.829 9
320.694 190.313 10
319.235 189.732 11
319.562 189.584 12
319.043 191.001 13
320.108 192.112 14
320.228 192.198 15
318.906 191.041 16
316.98 189.304 17
314.981 188.034 18
313.913 186.198 19
310.899 186.264 20
309.434 188.407 21
308.735 191.424 22
305.669 194.652 23
302.72 195.975 24
298.346 195.829 25
296.521 195.229 26
292.263 195.68 27
287.948 196.453 28
283.336 196.418 29
275.355 200.016 30
265.832 202.947 31
254.442 205.156 32
239.943 208.013 33
224.103 209.854 34
210.807 210.589 35
198.054 209.628 36
189.371 208.52 37
181.187 208.457 38
176.336 209.262 39
172.616 211.146 40
0 11
564 196 0
567.398 194.339 1
571.472 193.411 2
577.302 193.225 3
586.602 191.728 4
595.414 191.367 5
602.882 190.661 6
610.129 189.547 7
616.684 190.041 8
622.707 190.622 9
630.237 191.001 10
0 10
572 196 0
575.394 194.336 1
579.479 193.408 2
585.32 193.223 3
594.619 191.716 4
603.468 191.286 5
610.926 190.577 6
618.168 189.472 7
624.739 189.869 8
630.76 190.45 9
0 7
580 196 0
583.386 194.286 1
587.48 193.363 2
593.321 193.179 3
602.621 191.66 4
611.477 191.244 5
618.926 190.52 6
0 6
588 196 0
591.389 194.155 1
595.567 193.464 2
601.407 193.253 3
610.709 191.723 4
619.568 191.345 5
0 6
596 196 0
599.403 194.16 1
603.581 193.47 2
609.418 193.278 3
618.754 191.634 4
627.619 191.268 5
0 5
604 196 0
607.382 194.268 1
611.571 193.569 2
617.419 193.395 3
626.751 191.617 4
0 5
612 196 0
615.382 194.282 1
619.575 193.578 2
625.381 193.441 3
634.688 191.653 4
0 8
244 204 0
247.222 202.591 1
251.142 201.523 2
256.65 201.513 3
265.625 200.841 4
273.865 201.007 5
280.94 200.901 6
287.734 199.693 7
0 7
252 204 0
255.213 202.558 1
259.122 201.452 2
264.622 201.437 3
273.594 200.717 4
281.83 200.892 5
288.899 200.787 6
0 6
260 204 0
263.22 202.534 1
267.041 201.453 2
272.537 201.437 3
281.48 200.782 4
289.71 200.957 5
0 6
268 204 0
271.206 202.506 1
274.964 201.552 2
280.458 201.529 3
289.32 200.762 4
297.525 200.933 5
0 5
276 204 0
279.181 202.505 1
282.948 201.544 2
288.452 201.505 3
297.261 200.778 4
0 41
316 204 0
311.497 200.897 1
307.94 199.69 2
306.093 200.534 3
307.349 201.32 4
308.148 202.468 5
307.233 202.567 6
306.233 199.979 7
304.929 198.43 8
304.119 197.693 9
304.875 197.16 10
303.678 196.606 11
304.224 196.614 12
303.832 197.978 13
304.961 199.131 14
305.131 199.181 15
303.844 198.133 16
301.993 196.602 17
299.87 195.25 18
298.948 193.496 19
295.935 193.502 20
294.493 195.465 21
293.865 198.306 22
290.999 201.303 23
287.776 202.359 24
283.384 202.108 25
281.456 201.376 26
277.273 201.933 27
273.294 202.746 28
268.964 202.788 29
261.196 206.351 30
251.884 209.101 31
240.628 211.39 32
226.109 214.239 33
210.304 216.099 34
196.91 216.67 35
184.084 215.744 36
175.414 214.65 37
167.207 214.513 38
162.312 215.121 39
158.562 216.871 40
0 41
324 204 0
319.497 200.893 1
315.692 199.627 2
313.754 200.549 3
314.979 201.402 4
315.613 202.887 5
314.574 203.047 6
313.588 200.379 7
312.168 198.777 8
311.317 198.026 9
312.002 197.486 10
310.812 196.935 11
311.314 196.91 12
310.873 198.308 13
311.973 199.602 14
312.118 199.697 15
310.833 198.64 16
308.911 196.739 17
306.652 195.367 18
305.614 193.516 19
302.599 193.388 20
301.115 195.437 21
300.334 198.34 22
297.241 201.547 23
293.991 202.646 24
289.545 202.429 25
287.427 201.467 26
283.185 202.015 27
279.191 202.816 28
274.833 202.753 29
267.062 206.367 30
257.77 209.315 31
246.484 211.609 32
231.964 214.449 33
216.149 216.318 34
202.769 216.919 35
189.837 215.958 36
181.131 214.864 37
172.905 214.666 38
167.971 215.32 39
164.23 217.192 40
0 41
332 204 0
327.587 200.837 1
323.82 199.412 2
321.885 200.367 3
323.112 201.229 4
323.727 202.882 5
322.767 203.054 6
321.692 200.597 7
320.288 199.028 8
319.333 198.221 9
320.053 197.609 10
318.841 197.001 11
319.365 196.869 12
318.886 198.268 13
320.008 199.365 14
320.113 199.46 15
318.815 198.408 16
316.91 196.53 17
314.653 195.152 18
313.604 193.286 19
310.584 193.137 20
309.116 195.184 21
308.242 198.187 22
305.125 201.394 23
301.82 202.654 24
297.381 202.49 25
295.274 201.543 26
291.026 202.09 27
286.905 202.845 28
282.517 202.664 29
274.749 206.247 30
265.445 209.174 31
254.095 211.411 32
239.581 214.307 33
223.727 216.161 34
210.391 216.886 35
197.487 215.9 36
188.761 214.799 37
180.586 214.592 38
175.734 215.388 39
172 217.256 40
0 41
340 204 0
335.65 200.862 1
332.252 199.35 2
330.394 200.366 3
331.709 201.196 4
332.35 202.938 5
331.485 203.304 6
330.468 200.823 7
329.111 199.384 8
328.117 198.501 9
328.874 197.716 10
327.516 196.975 11
328.028 196.766 12
327.505 198.107 13
328.537 199.078 14
328.463 199.068 15
327.051 197.962 16
325.186 196.103 17
323.071 194.702 18
322.072 192.876 19
319.144 192.757 20
317.726 194.873 21
316.885 197.952 22
313.755 201.152 23
310.6 202.546 24
306.134 202.444 25
304.109 201.765 26
299.884 202.297 27
295.623 202.923 28
291.231 202.753 29
283.092 206.125 30
273.686 208.998 31
262.26 211.175 32
247.72 214.066 33
231.789 215.906 34
218.423 216.719 35
205.63 215.777 36
196.907 214.707 37
188.843 214.618 38
184.066 215.405 39
180.339 217.323 40
0 11
564 204 0
567.396 202.341 1
571.47 201.416 2
577.303 201.228 3
586.611 199.747 4
595.432 199.423 5
602.905 198.693 6
610.149 197.6 7
616.697 198.056 8
622.717 198.635 9
630.259 199.044 10
0 10
572 204 0
575.394 202.338 1
579.475 201.416 2
585.316 201.233 3
594.622 199.728 4
603.489 199.328 5
610.944 198.608 6
618.185 197.514 7
624.746 197.907 8
630.762 198.488 9
0 7
580 204 0
583.385 202.29 1
587.48 201.381 2
593.327 201.197 3
602.632 199.681 4
611.503 199.281 5
618.945 198.543 6
0 7
588 204 0
591.393 202.144 1
595.531 201.372 2
601.387 201.174 3
610.695 199.642 4
619.588 199.288 5
626.962 198.47 6
0 6
596 204 0
599.395 202.135 1
603.577 201.491 2
609.433 201.295 3
618.74 199.635 4
627.654 199.379 5
0 5
604 204 0
607.379 202.233 1
611.568 201.551 2
617.42 201.378 3
626.776 199.558 4
0 5
612 204 0
615.382 202.284 1
619.579 201.587 2
625.39 201.45 3
634.752 199.631 4
0 36
68 212 0
71.4893 210.664 1
75.5676 209.567 2
81.3523 209.692 3
90.7806 209.337 4
99.5242 209.774 5
106.958 210.043 6
114.129 208.694 7
120.508 209.293 8
126.49 210.291 9
133.883 210.828 10
138.888 210.545 11
145.947 209.51 12
152.513 209.184 13
161.217 208.735 14
169.452 208.275 15
176.343 208.313 16
182.227 208.251 17
187.095 208.427 18
192.322 208.159 19
195.382 208.501 20
199.892 209.98 21
205.107 211.347 22
208.222 212.925 23
211.513 213.236 24
213.643 214.094 25
218.222 215.377 26
219.576 217.389 27
220.739 219.504 28
221.428 219.818 29
218.682 222.85 30
214.694 224.362 31
209.365 224.798 32
201.451 226.64 33
191.003 228.956 34
177.859 230.384 35
0 7
244 212 0
247.215 210.701 1
251.129 209.407 2
256.635 209.398 3
265.609 208.725 4
273.816 208.893 5
280.907 208.789 6
0 7
252 212 0
255.205 210.585 1
259.094 209.388 2
264.589 209.361 3
273.555 208.702 4
281.77 208.89 5
288.592 208.716 6
0 6
260 212 0
263.205 210.514 1
267.022 209.399 2
272.512 209.37 3
281.357 208.799 4
289.539 208.996 5
0 41
316 212 0
311.692 208.83 1
308.124 207.588 2
306.279 208.426 3
307.473 209.149 4
308.2 210.367 5
307.275 210.473 6
306.248 207.909 7
304.93 206.344 8
304.121 205.597 9
304.873 205.059 10
303.71 204.507 11
304.289 204.498 12
303.938 205.759 13
305.07 206.822 14
305.193 206.881 15
303.918 205.841 16
302.021 204.033 17
299.923 202.67 18
298.978 200.894 19
296.097 200.891 20
294.731 202.795 21
294.026 205.547 22
290.952 208.512 23
287.558 209.648 24
283.118 209.413 25
281.095 208.56 26
276.902 209.108 27
272.925 209.943 28
268.545 209.989 29
260.863 213.49 30
251.55 216.233 31
240.26 218.49 32
225.636 221.135 33
209.793 222.983 34
196.403 223.584 35
183.479 222.606 36
174.79 221.52 37
166.651 221.366 38
161.748 221.965 39
157.989 223.777 40
0 41
324 212 0
319.685 208.767 1
316.001 207.467 2
314.113 208.319 3
315.325 209.136 4
315.84 210.616 5
314.717 210.758 6
313.527 208.148 7
312.085 206.548 8
311.239 205.75 9
312.07 205.121 10
310.957 204.549 11
311.514 204.534 12
311.067 205.92 13
312.215 207 14
312.236 207.139 15
310.953 206.085 16
309.032 204.179 17
306.773 202.806 18
305.812 200.944 19
302.92 200.816 20
301.542 202.716 21
300.639 205.6 22
297.464 208.714 23
294.062 209.858 24
289.564 209.643 25
287.324 208.671 26
283.112 209.176 27
279.13 209.99 28
274.931 209.799 29
267.249 213.401 30
257.952 216.194 31
246.651 218.461 32
231.962 221.247 33
216.139 223.119 34
202.745 223.723 35
189.783 222.73 36
181.078 221.639 37
172.91 221.41 38
168.001 222.017 39
164.279 223.86 40
0 41
332 212 0
327.681 208.732 1
324.144 207.289 2
322.26 208.145 3
323.486 208.982 4
323.837 210.523 5
322.706 210.706 6
321.314 208.212 7
319.84 206.665 8
318.906 205.76 9
319.831 205.051 10
318.759 204.421 11
319.392 204.353 12
318.912 205.694 13
320.038 206.742 14
320.037 206.862 15
318.67 205.768 16
316.769 203.9 17
314.505 202.518 18
313.552 200.637 19
310.609 200.485 20
309.232 202.517 21
308.293 205.45 22
305.115 208.641 23
301.473 209.792 24
296.92 209.575 25
294.613 208.623 26
290.388 209.147 27
286.389 209.926 28
282.164 209.636 29
274.493 213.249 30
265.38 216.158 31
254.041 218.38 32
239.332 221.149 33
223.468 223.036 34
209.922 223.693 35
196.963 222.708 36
188.225 221.599 37
180.181 221.309 38
175.341 222.075 39
171.624 223.928 40
0 41
340 212 0
335.691 208.775 1
332.501 207.218 2
330.761 208.205 3
332.063 209.063 4
332.414 210.6 5
331.128 210.853 6
329.757 208.609 7
328.313 207.174 8
327.359 206.234 9
328.246 205.434 10
327.262 204.772 11
327.93 204.602 12
327.435 205.813 13
328.423 206.781 14
328.36 206.828 15
326.892 205.703 16
325.002 203.873 17
322.825 202.548 18
321.882 200.684 19
319.018 200.515 20
317.675 202.537 21
316.761 205.522 22
313.546 208.732 23
310.057 209.983 24
305.247 209.909 25
302.972 209.073 26
298.806 209.625 27
294.696 210.273 28
290.454 209.961 29
282.815 213.517 30
273.596 216.506 31
262.224 218.665 32
247.5 221.432 33
231.401 223.349 34
217.809 224.028 35
204.961 223.204 36
196.22 222.092 37
188.213 221.831 38
183.511 222.735 39
179.772 224.594 40
0 8
556 212 0
559.399 210.358 1
563.471 209.428 2
569.232 209.298 3
578.552 207.879 4
587.37 207.551 5
594.858 206.92 6
602.114 205.753 7
0 11
564 212 0
567.398 210.344 1
571.469 209.419 2
577.268 209.271 3
586.616 207.875 4
595.451 207.549 5
602.922 206.817 6
610.183 205.679 7
616.688 206.242 8
622.706 206.724 9
630.294 207.122 10
0 10
572 212 0
575.398 210.335 1
579.473 209.425 2
585.317 209.239 3
594.677 207.823 4
603.537 207.505 5
610.98 206.728 6
618.228 205.68 7
624.732 206.231 8
630.748 206.71 9
0 9
580 212 0
583.398 210.332 1
587.483 209.431 2
593.337 209.245 3
602.67 207.726 4
611.583 207.39 5
618.984 206.606 6
626.061 205.666 7
632.588 206.08 8
0 7
588 212 0
591.394 210.304 1
595.49 209.423 2
601.352 209.237 3
610.669 207.702 4
619.594 207.36 5
626.977 206.572 6
0 6
596 212 0
599.392 210.131 1
603.57 209.503 2
609.43 209.309 3
618.753 207.668 4
627.674 207.449 5
0 5
604 212 0
607.395 210.128 1
611.586 209.534 2
617.437 209.346 3
626.811 207.533 4
0 5
612 212 0
615.384 210.133 1
619.619 209.498 2
625.401 209.361 3
634.793 207.523 4
0 9
220 220 0
223.23 218.398 1
227.179 217.508 2
232.716 217.486 3
241.764 216.696 4
250.06 216.876 5
257.157 216.815 6
264.06 215.686 7
270.142 216.166 8
0 8
228 220 0
231.186 218.353 1
235.143 217.507 2
240.655 217.505 3
249.702 216.705 4
257.984 216.885 5
265.086 216.806 6
271.929 215.534 7
0 7
236 220 0
239.187 218.355 1
243.12 217.511 2
248.626 217.509 3
257.651 216.781 4
265.865 216.95 5
272.96 216.852 6
0 5
244 220 0
247.163 218.43 1
251.051 217.532 2
256.556 217.524 3
265.529 216.848 4
0 41
316 220 0
311.764 216.79 1
308.205 215.496 2
306.383 216.277 3
307.66 216.83 4
308.137 218.165 5
307.28 218.144 6
306.269 215.637 7
305.043 214.079 8
304.247 213.304 9
304.975 212.776 10
304.015 212.203 11
304.622 212.229 12
304.18 213.445 13
305.308 214.503 14
305.338 214.533 15
304.046 213.552 16
302.244 211.686 17
300.225 210.294 18
299.387 208.558 19
296.666 208.409 20
295.32 210.3 21
294.667 212.94 22
291.485 215.903 23
288.149 216.96 24
283.687 216.735 25
281.821 215.932 26
277.592 216.26 27
273.675 217.121 28
269.597 216.972 29
261.943 220.412 30
252.6 223.103 31
241.26 225.32 32
226.506 227.884 33
210.575 229.753 34
197.186 230.354 35
184.225 229.341 36
175.563 228.265 37
167.538 228.03 38
162.64 228.629 39
158.971 230.353 40
0 41
332 220 0
327.751 216.707 1
324.352 215.217 2
322.543 215.948 3
323.907 216.65 4
324.115 218.214 5
322.695 218.399 6
321.04 215.964 7
319.5 214.423 8
318.594 213.496 9
319.638 212.79 10
318.917 212.104 11
319.705 211.895 12
319.265 213.157 13
320.397 214.224 14
320.349 214.291 15
318.963 213.261 16
317.051 211.347 17
314.791 209.963 18
313.847 208.072 19
311.172 207.788 20
309.87 209.651 21
308.974 212.5 22
305.758 215.667 23
302.087 216.811 24
296.985 216.716 25
294.537 215.678 26
290.309 216.18 27
286.409 216.928 28
282.316 216.612 29
274.853 220.175 30
265.834 222.91 31
254.529 225.165 32
239.805 227.932 33
223.804 229.936 34
210.174 230.579 35
197.182 229.588 36
188.439 228.472 37
180.45 228.163 38
175.613 228.779 39
171.923 230.552 40
0 41
340 220 0
335.98 216.615 1
332.911 214.977 2
331.261 215.706 3
332.606 216.389 4
332.933 217.926 5
331.389 218.239 6
329.778 215.872 7
328.3 214.41 8
327.38 213.469 9
328.361 212.65 10
327.64 211.942 11
328.418 211.687 12
327.989 212.919 13
328.981 213.889 14
328.878 213.926 15
327.109 212.891 16
325.208 211.063 17
322.959 209.68 18
322.081 207.776 19
319.365 207.557 20
318.077 209.433 21
317.153 212.338 22
313.824 215.514 23
310.155 216.664 24
305.012 216.564 25
302.486 215.632 26
298.333 216.169 27
294.373 216.794 28
290.237 216.453 29
282.705 220.027 30
273.673 222.788 31
262.323 224.975 32
247.6 227.743 33
231.155 229.705 34
217.488 230.402 35
204.495 229.452 36
195.754 228.335 37
187.778 228.041 38
183.13 228.832 39
179.392 230.663 40
0 6
524 220 0
527.371 218.37 1
531.355 217.474 2
537.091 217.312 3
546.309 215.924 4
554.972 215.672 5
0 6
532 220 0
535.367 218.365 1
539.365 217.467 2
545.045 217.308 3
554.265 215.917 4
562.963 215.651 5
0 6
540 220 0
543.386 218.358 1
547.46 217.452 2
553.202 217.32 3
562.485 215.901 4
571.295 215.599 5
0 11
564 220 0
567.398 218.35 1
571.467 217.432 2
577.236 217.297 3
586.617 215.888 4
595.461 215.572 5
602.915 214.83 6
610.191 213.698 7
616.682 214.251 8
622.699 214.738 9
630.337 215.128 10
0 10
572 220 0
575.399 218.335 1
579.466 217.438 2
585.327 217.248 3
594.729 215.81 4
603.618 215.514 5
611.046 214.737 6
618.273 213.754 7
624.776 214.306 8
630.788 214.785 9
0 9
580 220 0
583.398 218.333 1
587.477 217.442 2
593.343 217.254 3
602.732 215.777 4
611.655 215.449 5
619.067 214.672 6
626.276 213.693 7
632.799 214.113 8
0 7
588 220 0
591.388 218.265 1
595.476 217.397 2
601.343 217.215 3
610.698 215.679 4
619.625 215.353 5
627.017 214.562 6
0 6
596 220 0
599.394 218.076 1
603.574 217.489 2
609.439 217.304 3
618.803 215.608 4
627.729 215.389 5
0 5
604 220 0
607.391 218.085 1
611.579 217.496 2
617.43 217.32 3
626.84 215.503 4
0 41
316 228 0
311.802 224.787 1
308.401 223.321 2
306.6 224.054 3
307.937 224.585 4
308.325 225.899 5
307.505 225.78 6
306.513 223.291 7
305.381 221.653 8
304.599 220.815 9
305.485 220.193 10
304.549 219.637 11
305.277 219.572 12
304.799 220.788 13
305.906 221.846 14
305.927 221.867 15
304.611 220.891 16
302.834 218.932 17
300.82 217.518 18
300.211 215.642 19
297.611 215.373 20
296.313 217.212 21
295.643 219.818 22
292.381 222.764 23
288.96 223.73 24
284.489 223.495 25
282.656 222.651 26
278.39 222.916 27
274.584 223.741 28
270.545 223.555 29
262.948 227.054 30
253.626 229.713 31
242.18 231.895 32
227.387 234.527 33
211.4 236.398 34
198.012 236.95 35
185.04 235.929 36
176.398 234.777 37
168.421 234.53 38
163.543 235.128 39
159.869 236.847 40
0 41
324 228 0
319.919 224.679 1
316.5 223.129 2
314.692 223.84 3
316.077 224.46 4
316.324 225.925 5
314.908 226.057 6
313.653 223.65 7
312.39 221.977 8
311.536 221.083 9
312.652 220.373 10
311.802 219.761 11
312.678 219.575 12
312.271 220.851 13
313.405 221.911 14
313.399 221.963 15
312.078 220.986 16
310.194 218.956 17
308.079 217.519 18
307.291 215.525 19
304.698 215.237 20
303.357 217.026 21
302.651 219.676 22
299.33 222.748 23
295.745 223.851 24
290.968 223.745 25
288.606 222.699 26
284.316 222.998 27
280.539 223.77 28
276.526 223.542 29
269.055 227.075 30
260.024 229.789 31
248.719 232.051 32
233.988 234.806 33
217.939 236.753 34
204.365 237.315 35
191.318 236.26 36
182.63 235.099 37
174.652 234.791 38
169.768 235.368 39
166.09 237.088 40
0 41
332 228 0
328.011 224.625 1
324.91 222.936 2
323.2 223.622 3
324.611 224.245 4
324.794 225.799 5
323.155 226.083 6
321.487 223.648 7
319.732 221.934 8
318.842 221.005 9
320.079 220.245 10
319.387 219.589 11
320.287 219.347 12
319.879 220.611 13
321.014 221.667 14
320.953 221.714 15
319.467 220.744 16
317.537 218.744 17
315.324 217.336 18
314.497 215.316 19
311.899 215.025 20
310.598 216.804 21
309.803 219.537 22
306.455 222.69 23
